CUSTOMERID,FIRST_NAME,LAST_NAME,DOB,SSN_LAST4,MARITAL_STATUS,ANNUAL_INCOME,PREFERRED_CONTACT,PHONE_NUMBER,EMAIL,ADDRESS,CITY,STATE,ZIP_CODE,HIGH_NET_WORTH_FLAG,LAST_LOGIN_DATE,FINANCIAL_GOALS,LAST_UPDATED,BRANCH_ID,BRANCH_OFFICER,FINANCIAL_ADVISOR_ID,FINANCIAL_ADVISOR_NAME,CLIENT_ID,ENGAGEMENT_SCORE,FOLLOW_UP_PENDING,FOLLOW_UPS_COMPLETED,FOLLOW_UP_DATE,FINANCIAL_ADVISOR_ID,FINANCIAL_ADVISOR_NAME,ROLE,CUSTOMER_ID,FIRST_NAME,LAST_NAME,ASSET_ID,ASSET_TYPE,ASSET_STATUS,PURCHASE_DATE,PROPERTY_VALUE,HOLDINGID,CLIENTID,INVESTMENTTYPEID,PRODUCTNAME,PRODUCTSYMBOL,SECTOR,QUANTITY,PURCHASEPRICE,MARKETPRICE,VALUE,PURCHASEDATE,DIVIDENDYIELD,RISKLEVEL,ASSETCLASS,ACCOUNTTYPE,BROKERNAME,LASTUPDATED,INVESTMENTID,INVESTMENTTYPE,DESCRIPTION,PRODUCTS_EXAMPLES,WHOBUYS,CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMPLOYEE_ID,EMPLOYER_NAME,JOB_TITLE,START_DATE,PREVIOUS_EMPLOYER,CUSTOMER_ID,FIRST_NAME,LAST_NAME,MARITAL_STATUS,PREVIOUS_MARITAL_STATUS,STATUS_CHANGE_DATE,TRANSACTION_ID,CUSTOMER_ID,TRANSACTION_DATE,TRANSACTION_DESCRIPTION,TRANSACTION_AMOUNT,TRANSACTION_TYPE,BANK_NAME
C0314,Stephanie,Carrillo,3/16/1962,7354,Divorced,398532,Email,341521988,pobrien@butler-house.info,"522 Walters Lodge, Lake Monicamouth, ND 15091",West Laurenport,OH,34925,No,40:35.0,Investment Growth,37:03.0,B102,BO_6,FA002,Emily Johnson,C0314,48,5,1,1/14/2025,FA002,Emily Johnson,Compliance Officer,C0314,Stephanie,Carrillo,A6085,Luxury Estate,Sold,7/8/2017,210291,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0314,Stephanie,Carrillo,E13747,RetailWorks,Software Engineer,3/7/2021,FinanceInc,C0314,Stephanie,Carrillo,Divorced,Single,4/25/2020,T11406,C0314,9/24/2024,Property Down Payment,46577.08,Credit,Citibank
C0315,Kimberly,Sharp,6/9/1988,7393,Divorced,312358,Email,+1-404-399-8002x29896,sarahmartin@cruz-jones.com,"48918 Mallory Rue Suite 077, Mitchellchester, MT 44053",Deborahbury,FL,25683,No,53:53.0,Home Purchase,09:57.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0315,Kimberly,Sharp,A6261,Multi-Family Home,Owned,12/20/2017,832402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0315,Kimberly,Sharp,E35196,AutoMotive,Consultant,10/4/2023,GovSector,C0315,Kimberly,Sharp,Widowed,Married,6/10/2022,T10754,C0315,3/21/2025,Mortgage Loan Disbursement,17487.44,Debit,Capital One
C0315,Kimberly,Sharp,6/9/1988,7393,Divorced,312358,Email,+1-404-399-8002x29896,sarahmartin@cruz-jones.com,"48918 Mallory Rue Suite 077, Mitchellchester, MT 44053",Deborahbury,FL,25683,No,53:53.0,Home Purchase,09:57.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0315,Kimberly,Sharp,A6261,Multi-Family Home,Owned,12/20/2017,832402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0315,Kimberly,Sharp,E35196,AutoMotive,Consultant,10/4/2023,GovSector,C0315,Kimberly,Sharp,Widowed,Married,6/10/2022,T11320,C0315,11/17/2024,Moving Expenses Reimbursement,26284.08,Debit,Chase
C0315,Kimberly,Sharp,6/9/1988,7393,Divorced,312358,Email,+1-404-399-8002x29896,sarahmartin@cruz-jones.com,"48918 Mallory Rue Suite 077, Mitchellchester, MT 44053",Deborahbury,FL,25683,No,53:53.0,Home Purchase,09:57.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0315,Kimberly,Sharp,A6261,Multi-Family Home,Owned,12/20/2017,832402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0315,Kimberly,Sharp,E35196,AutoMotive,Consultant,10/4/2023,GovSector,C0315,Kimberly,Sharp,Widowed,Married,6/10/2022,T11621,C0315,10/3/2024,Inheritance Deposit from Executor,11727.22,Credit,Chase
C0316,Matthew,Walker,4/18/1954,5382,Married,392794,Email,365.749.1546,glenndanielle@gmail.com,"USCGC Boyer, FPO AP 41055",North Kendra,CA,67451,No,34:17.0,Education,48:03.0,B102,BO_10,FA019,Matthew Baker,C0316,27,0,9,3/6/2025,FA019,Matthew Baker,Financial Advisor,C0316,Matthew,Walker,A3509,Luxury Estate,Sold,8/1/2020,420535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0316,Matthew,Walker,E93188,AutoMotive,Sales Executive,12/9/2024,TechCorp,C0316,Matthew,Walker,Married,Single,12/6/2020,T11207,C0316,11/13/2024,House Renovation - Home Depot,26773,Debit,Wells Fargo
C0316,Matthew,Walker,4/18/1954,5382,Married,392794,Email,365.749.1546,glenndanielle@gmail.com,"USCGC Boyer, FPO AP 41055",North Kendra,CA,67451,No,34:17.0,Education,48:03.0,B102,BO_10,FA019,Matthew Baker,C0316,27,0,9,3/6/2025,FA019,Matthew Baker,Financial Advisor,C0316,Matthew,Walker,A3509,Luxury Estate,Sold,8/1/2020,420535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0316,Matthew,Walker,E93188,AutoMotive,Sales Executive,12/9/2024,TechCorp,C0316,Matthew,Walker,Married,Single,12/6/2020,T11210,C0316,11/9/2024,Inheritance Deposit from Executor,49897.97,Debit,Chase
C0316,Matthew,Walker,4/18/1954,5382,Married,392794,Email,365.749.1546,glenndanielle@gmail.com,"USCGC Boyer, FPO AP 41055",North Kendra,CA,67451,No,34:17.0,Education,48:03.0,B105,BO_10,FA016,Charlotte Scott,C0316,2,2,6,2/6/2025,FA016,Charlotte Scott,Financial Advisor,C0316,Matthew,Walker,A3509,Luxury Estate,Sold,8/1/2020,420535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0316,Matthew,Walker,E93188,AutoMotive,Sales Executive,12/9/2024,TechCorp,C0316,Matthew,Walker,Married,Single,12/6/2020,T11207,C0316,11/13/2024,House Renovation - Home Depot,26773,Debit,Wells Fargo
C0316,Matthew,Walker,4/18/1954,5382,Married,392794,Email,365.749.1546,glenndanielle@gmail.com,"USCGC Boyer, FPO AP 41055",North Kendra,CA,67451,No,34:17.0,Education,48:03.0,B105,BO_10,FA016,Charlotte Scott,C0316,2,2,6,2/6/2025,FA016,Charlotte Scott,Financial Advisor,C0316,Matthew,Walker,A3509,Luxury Estate,Sold,8/1/2020,420535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0316,Matthew,Walker,E93188,AutoMotive,Sales Executive,12/9/2024,TechCorp,C0316,Matthew,Walker,Married,Single,12/6/2020,T11210,C0316,11/9/2024,Inheritance Deposit from Executor,49897.97,Debit,Chase
C0316,Matthew,Walker,4/18/1954,5382,Married,392794,Email,365.749.1546,glenndanielle@gmail.com,"USCGC Boyer, FPO AP 41055",North Kendra,CA,67451,No,34:17.0,Education,48:03.0,B107,BO_5,FA022,Harper Walker,C0316,55,1,1,11/1/2024,FA022,Harper Walker,Financial Advisor,C0316,Matthew,Walker,A3509,Luxury Estate,Sold,8/1/2020,420535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0316,Matthew,Walker,E93188,AutoMotive,Sales Executive,12/9/2024,TechCorp,C0316,Matthew,Walker,Married,Single,12/6/2020,T11207,C0316,11/13/2024,House Renovation - Home Depot,26773,Debit,Wells Fargo
C0316,Matthew,Walker,4/18/1954,5382,Married,392794,Email,365.749.1546,glenndanielle@gmail.com,"USCGC Boyer, FPO AP 41055",North Kendra,CA,67451,No,34:17.0,Education,48:03.0,B107,BO_5,FA022,Harper Walker,C0316,55,1,1,11/1/2024,FA022,Harper Walker,Financial Advisor,C0316,Matthew,Walker,A3509,Luxury Estate,Sold,8/1/2020,420535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0316,Matthew,Walker,E93188,AutoMotive,Sales Executive,12/9/2024,TechCorp,C0316,Matthew,Walker,Married,Single,12/6/2020,T11210,C0316,11/9/2024,Inheritance Deposit from Executor,49897.97,Debit,Chase
C0317,Richard,Marquez,4/22/1983,2998,Divorced,213553,Phone,001-184-080-5162x484,brooksbradley@yahoo.com,"58878 Jason Islands Apt. 384, New Loriland, WA 42210",New Wayneville,TX,95801,Yes,32:21.0,Education,21:35.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0317,Richard,Marquez,A8624,Condo,Owned,12/9/2017,144263,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0317,Richard,Marquez,E79905,FinanceInc,HR Specialist,3/27/2022,RetailWorks,C0317,Richard,Marquez,Single,Married,3/30/2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL
C0318,Rodney,Taylor,10/20/1950,2702,Divorced,218093,SMS,231.478.5405,samanthahutchinson@stevens.biz,"545 Reid Lakes, Snyderbury, GA 37112",East Luke,IL,97728,Yes,12:23.0,Investment Growth,00:25.0,B102,BO_10,FA012,Ava Lewis,C0318,83,2,6,1/9/2025,FA012,Ava Lewis,Financial Advisor,C0318,Rodney,Taylor,A7605,Townhouse,Sold,8/19/2019,52272,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0318,Rodney,Taylor,E52009,RetailWorks,Sales Executive,10/9/2022,AutoMotive,C0318,Rodney,Taylor,Widowed,Single,4/22/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL
C0319,John,Evans,9/19/1996,8040,Single,148293,Email,(471)295-3304x82845,jordanrodriguez@knight-henry.com,"76007 Murray Pike Apt. 375, New Matthew, SC 20410",Lake Zachary,IL,11250,Yes,08:51.0,Emergency Fund,10:50.0,B105,BO_8,FA025,Joshua Moore,C0319,35,5,3,11/17/2024,FA025,Joshua Moore,Financial Advisor,C0319,John,Evans,A1966,Multi-Family Home,Owned,2/24/2024,392906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0319,John,Evans,E21109,FinanceInc,Consultant,1/20/2025,GovSector,C0319,John,Evans,Married,Widowed,2/9/2023,T10201,C0319,4/1/2024,Moving Expenses Reimbursement,11577.33,Credit,Capital One
C0319,John,Evans,9/19/1996,8040,Single,148293,Email,(471)295-3304x82845,jordanrodriguez@knight-henry.com,"76007 Murray Pike Apt. 375, New Matthew, SC 20410",Lake Zachary,IL,11250,Yes,08:51.0,Emergency Fund,10:50.0,B105,BO_8,FA025,Joshua Moore,C0319,35,5,3,11/17/2024,FA025,Joshua Moore,Financial Advisor,C0319,John,Evans,A1966,Multi-Family Home,Owned,2/24/2024,392906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0319,John,Evans,E21109,FinanceInc,Consultant,1/20/2025,GovSector,C0319,John,Evans,Married,Widowed,2/9/2023,T11171,C0319,12/13/2024,Inheritance Deposit from Executor,45851.1,Debit,Chase
C0319,John,Evans,9/19/1996,8040,Single,148293,Email,(471)295-3304x82845,jordanrodriguez@knight-henry.com,"76007 Murray Pike Apt. 375, New Matthew, SC 20410",Lake Zachary,IL,11250,Yes,08:51.0,Emergency Fund,10:50.0,B105,BO_8,FA025,Joshua Moore,C0319,35,5,3,11/17/2024,FA025,Joshua Moore,Financial Advisor,C0319,John,Evans,A1966,Multi-Family Home,Owned,2/24/2024,392906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0319,John,Evans,E21109,FinanceInc,Consultant,1/20/2025,GovSector,C0319,John,Evans,Married,Widowed,2/9/2023,T11458,C0319,3/11/2025,Government Child Benefit Deposit,22748.59,Credit,Citibank
C0320,Carolyn,Brown,3/10/1945,6065,Married,263571,Email,495-874-0830,murphyjessica@yahoo.com,"9749 Haynes Coves Apt. 529, East Crystal, DE 94417",South Peggybury,MI,6989,Yes,54:03.0,Emergency Fund,48:11.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0320,Carolyn,Brown,A4526,Condo,Owned,10/13/2016,607128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0320,Carolyn,Brown,E81660,HealthPlus,HR Specialist,2/27/2024,HealthPlus,C0320,Carolyn,Brown,Divorced,Married,1/29/2022,T10327,C0320,11/26/2024,House Renovation - Home Depot,25694.21,Debit,Bank of America
C0321,Teresa,Williams,12/19/1947,9232,Widowed,473333,Phone,+1-742-952-2409x554,scottstephanie@yahoo.com,"0209 Frazier Crossing Suite 841, Lake Kim, WV 47778",Marktown,NY,87657,Yes,08:00.0,Home Purchase,32:32.0,B109,BO_1,FA005,David Wilson,C0321,87,4,1,1/8/2025,FA005,David Wilson,Financial Advisor,C0321,Teresa,Williams,A5838,Townhouse,Mortgaged,10/27/2023,607268,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0321,Teresa,Williams,E54571,AutoMotive,Sales Executive,11/11/2021,HealthPlus,C0321,Teresa,Williams,Married,Single,6/25/2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL
C0321,Teresa,Williams,12/19/1947,9232,Widowed,473333,Phone,+1-742-952-2409x554,scottstephanie@yahoo.com,"0209 Frazier Crossing Suite 841, Lake Kim, WV 47778",Marktown,NY,87657,Yes,08:00.0,Home Purchase,32:32.0,B103,BO_6,FA020,Evelyn Carter,C0321,94,5,8,12/2/2024,FA020,Evelyn Carter,Financial Advisor,C0321,Teresa,Williams,A5838,Townhouse,Mortgaged,10/27/2023,607268,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0321,Teresa,Williams,E54571,AutoMotive,Sales Executive,11/11/2021,HealthPlus,C0321,Teresa,Williams,Married,Single,6/25/2021,NULL,NULL,NULL,NULL,NULL,NULL,NULL
C0322,Jackie,Holt,5/3/2000,1317,Single,129805,SMS,(877)930-7013x689,douglas49@hotmail.com,"2895 Melissa Walk Apt. 402, Lake Juliamouth, WI 73796",Villanuevaville,TX,94630,Yes,33:16.0,Education,24:29.0,B104,BO_1,FA027,Nathan Lee,C0322,18,4,7,3/13/2025,FA027,Nathan Lee,Financial Advisor,C0322,Jackie,Holt,A3036,Multi-Family Home,Mortgaged,2/24/2018,137290,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0322,Jackie,Holt,E96824,GovSector,Financial Advisor,7/23/2022,EduWorld,C0322,Jackie,Holt,Married,Widowed,2/7/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL
C0322,Jackie,Holt,5/3/2000,1317,Single,129805,SMS,(877)930-7013x689,douglas49@hotmail.com,"2895 Melissa Walk Apt. 402, Lake Juliamouth, WI 73796",Villanuevaville,TX,94630,Yes,33:16.0,Education,24:29.0,B104,BO_3,FA017,Daniel Green,C0322,10,2,7,2/3/2025,FA017,Daniel Green,Financial Advisor,C0322,Jackie,Holt,A3036,Multi-Family Home,Mortgaged,2/24/2018,137290,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0322,Jackie,Holt,E96824,GovSector,Financial Advisor,7/23/2022,EduWorld,C0322,Jackie,Holt,Married,Widowed,2/7/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL
C0322,Jackie,Holt,5/3/2000,1317,Single,129805,SMS,(877)930-7013x689,douglas49@hotmail.com,"2895 Melissa Walk Apt. 402, Lake Juliamouth, WI 73796",Villanuevaville,TX,94630,Yes,33:16.0,Education,24:29.0,B107,BO_7,FA027,Nathan Lee,C0322,33,1,8,11/5/2024,FA027,Nathan Lee,Financial Advisor,C0322,Jackie,Holt,A3036,Multi-Family Home,Mortgaged,2/24/2018,137290,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0322,Jackie,Holt,E96824,GovSector,Financial Advisor,7/23/2022,EduWorld,C0322,Jackie,Holt,Married,Widowed,2/7/2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL
C0323,Lindsey,Guzman,10/10/1999,2452,Divorced,297721,Phone,001-989-314-4263x37797,hollycarr@klein.com,"411 Walsh Inlet Suite 440, Michaelville, MO 76390",Marystad,CA,1157,Yes,28:49.0,Home Purchase,21:10.0,B110,BO_9,FA014,Mia Young,C0323,22,0,5,12/30/2024,FA014,Mia Young,Financial Advisor,C0323,Lindsey,Guzman,A3017,Condo,Sold,1/16/2020,401648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0323,Lindsey,Guzman,E76240,TechCorp,Marketing Manager,4/19/2020,AutoMotive,C0323,Lindsey,Guzman,Married,Widowed,7/5/2022,T11015,C0323,4/11/2024,Moving Expenses Reimbursement,1307.65,Debit,Bank of America
C0324,Dalton,Goodman,9/13/1946,2146,Divorced,116017,Email,(147)682-7449,hwilson@gmail.com,"92454 Barry Creek, Annettetown, WI 52825",Mcfarlandshire,CA,42880,No,53:02.0,Investment Growth,03:41.0,B110,BO_9,FA003,Michael Brown,C0324,23,2,3,10/18/2024,FA003,Michael Brown,Realtionship Manager,C0324,Dalton,Goodman,A8196,Condo,Mortgaged,7/7/2016,60836,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0324,Dalton,Goodman,E78490,AutoMotive,Sales Executive,12/25/2022,AutoMotive,C0324,Dalton,Goodman,Married,Widowed,2/25/2024,T10535,C0324,9/16/2024,Property Down Payment,5402.07,Credit,Capital One
C0325,Sara,Vasquez,11/6/1975,5745,Single,202645,Phone,105-363-8957x697,transcott@hotmail.com,"00230 Karen Prairie Apt. 029, South Lawrencestad, AZ 48297",West Jennifer,GA,62391,No,02:23.0,Retirement,13:49.0,B108,BO_9,FA016,Charlotte Scott,C0325,59,5,8,12/7/2024,FA016,Charlotte Scott,Financial Advisor,C0325,Sara,Vasquez,A6486,Single Family Home,Mortgaged,9/24/2017,202853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0325,Sara,Vasquez,E40367,AutoMotive,Software Engineer,8/16/2023,HealthPlus,C0325,Sara,Vasquez,Married,Divorced,7/20/2023,T10139,C0325,8/4/2024,Insurance Payment - Geico,18443.11,Credit,Chase
C0325,Sara,Vasquez,11/6/1975,5745,Single,202645,Phone,105-363-8957x697,transcott@hotmail.com,"00230 Karen Prairie Apt. 029, South Lawrencestad, AZ 48297",West Jennifer,GA,62391,No,02:23.0,Retirement,13:49.0,B108,BO_9,FA016,Charlotte Scott,C0325,59,5,8,12/7/2024,FA016,Charlotte Scott,Financial Advisor,C0325,Sara,Vasquez,A6486,Single Family Home,Mortgaged,9/24/2017,202853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0325,Sara,Vasquez,E40367,AutoMotive,Software Engineer,8/16/2023,HealthPlus,C0325,Sara,Vasquez,Married,Divorced,7/20/2023,T10907,C0325,7/17/2024,Hospital Bill - Maternity,25884.76,Credit,Capital One
C0326,Sarah,Garcia,12/16/1994,1282,Widowed,413856,SMS,001-519-368-7431x40395,manningalison@yahoo.com,"4690 Bradley Run Apt. 472, West Kimberlyview, ME 79654",Jenniferchester,OH,18649,Yes,02:04.0,Home Purchase,55:24.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0326,Sarah,Garcia,A5787,Condo,Sold,8/22/2022,966720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0326,Sarah,Garcia,E88410,HealthPlus,HR Specialist,3/15/2024,GovSector,C0326,Sarah,Garcia,Married,Widowed,12/31/2020,T10470,C0326,6/6/2024,Hospital Bill - Maternity,2564.13,Debit,Bank of America
C0326,Sarah,Garcia,12/16/1994,1282,Widowed,413856,SMS,001-519-368-7431x40395,manningalison@yahoo.com,"4690 Bradley Run Apt. 472, West Kimberlyview, ME 79654",Jenniferchester,OH,18649,Yes,02:04.0,Home Purchase,55:24.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0326,Sarah,Garcia,A5787,Condo,Sold,8/22/2022,966720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0326,Sarah,Garcia,E88410,HealthPlus,HR Specialist,3/15/2024,GovSector,C0326,Sarah,Garcia,Married,Widowed,12/31/2020,T10791,C0326,3/7/2025,Property Down Payment,38764.59,Credit,Wells Fargo
C0326,Sarah,Garcia,12/16/1994,1282,Widowed,413856,SMS,001-519-368-7431x40395,manningalison@yahoo.com,"4690 Bradley Run Apt. 472, West Kimberlyview, ME 79654",Jenniferchester,OH,18649,Yes,02:04.0,Home Purchase,55:24.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0326,Sarah,Garcia,A5787,Condo,Sold,8/22/2022,966720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0326,Sarah,Garcia,E88410,HealthPlus,HR Specialist,3/15/2024,GovSector,C0326,Sarah,Garcia,Married,Widowed,12/31/2020,T11182,C0326,1/18/2025,Estate Settlement Funds Received,42484.35,Debit,Capital One
C0327,John,Riley,7/13/1984,8263,Single,97768,SMS,966-258-8360x6511,ericmorris@walker.com,"USNV Benton, FPO AP 80511",Barbaramouth,GA,75593,Yes,16:56.0,Retirement,56:48.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0327,John,Riley,A7322,Condo,Mortgaged,6/18/2017,558062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0327,John,Riley,E90164,StartupX,Data Analyst,7/23/2022,HealthPlus,C0327,John,Riley,Divorced,Widowed,7/31/2022,T10986,C0327,2/7/2025,Mortgage Loan Disbursement,46576.63,Credit,Wells Fargo
C0327,John,Riley,7/13/1984,8263,Single,97768,SMS,966-258-8360x6511,ericmorris@walker.com,"USNV Benton, FPO AP 80511",Barbaramouth,GA,75593,Yes,16:56.0,Retirement,56:48.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0327,John,Riley,A7322,Condo,Mortgaged,6/18/2017,558062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0327,John,Riley,E90164,StartupX,Data Analyst,7/23/2022,HealthPlus,C0327,John,Riley,Divorced,Widowed,7/31/2022,T11334,C0327,1/20/2025,HR Onboarding Bonus,33523.88,Credit,Bank of America
C0328,Dylan,Gallagher,6/22/1986,9952,Widowed,332268,Phone,+1-599-344-3444x8962,barnesholly@ayers.com,"488 Warner Mountain, Jeffreyville, TN 36823",South Andrestad,MI,8115,Yes,32:57.0,Education,17:07.0,B105,BO_8,FA016,Charlotte Scott,C0328,83,5,1,12/19/2024,FA016,Charlotte Scott,Financial Advisor,C0328,Dylan,Gallagher,A9316,Townhouse,Owned,1/24/2024,451451,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0328,Dylan,Gallagher,E70745,AutoMotive,Data Analyst,10/27/2022,HealthPlus,C0328,Dylan,Gallagher,Divorced,Widowed,5/12/2021,T11005,C0328,5/6/2024,Car Dealership Payment - Tesla,20232.87,Credit,Chase
C0328,Dylan,Gallagher,6/22/1986,9952,Widowed,332268,Phone,+1-599-344-3444x8962,barnesholly@ayers.com,"488 Warner Mountain, Jeffreyville, TN 36823",South Andrestad,MI,8115,Yes,32:57.0,Education,17:07.0,B105,BO_8,FA016,Charlotte Scott,C0328,83,5,1,12/19/2024,FA016,Charlotte Scott,Financial Advisor,C0328,Dylan,Gallagher,A9316,Townhouse,Owned,1/24/2024,451451,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C0328,Dylan,Gallagher,E70745,AutoMotive,Data Analyst,10/27/2022,HealthPlus,C0328,Dylan,Gallagher,Divorced,Widowed,5/12/2021,T11496,C0328,2/18/2025,Auto Loan Credit - Chase Bank,15927.91,Credit,Bank of America
